9.323520000000000000e+05
6.423241250000000000e+05
4.354791562500000000e+05
2.899639375000000000e+05
2.076871562500000000e+05
1.543381250000000000e+05
1.196829218750000000e+05
9.609184375000000000e+04
7.808032031250000000e+04
6.800185156250000000e+04
6.010725390625000000e+04
5.427515625000000000e+04
4.777566406250000000e+04
4.751594531250000000e+04
4.680558593750000000e+04
4.486735156250000000e+04
4.532859375000000000e+04
4.801928125000000000e+04
4.909019531250000000e+04
4.626557031250000000e+04
4.359259765625000000e+04
4.447288671875000000e+04
4.399716796875000000e+04
4.327900000000000000e+04
4.083885546875000000e+04
4.313037500000000000e+04
4.277010156250000000e+04
4.021490234375000000e+04
3.771533593750000000e+04
3.988353906250000000e+04
3.818598437500000000e+04
4.150397656250000000e+04
3.743899609375000000e+04
3.721128125000000000e+04
3.609923437500000000e+04
3.129362109375000000e+04
3.589611718750000000e+04
3.226721484375000000e+04
3.091145703125000000e+04
3.186500390625000000e+04
3.270823437500000000e+04
2.866223828125000000e+04
2.603844140625000000e+04
3.336909375000000000e+04
3.045650000000000000e+04
3.285844140625000000e+04
2.770222265625000000e+04
3.189563671875000000e+04
2.819801757812500000e+04
2.859168359375000000e+04
3.079912500000000000e+04
2.801370703125000000e+04
3.249984375000000000e+04
2.781250390625000000e+04
2.578816796875000000e+04
3.272428125000000000e+04
3.077190625000000000e+04
3.040417968750000000e+04
2.261692187500000000e+04
2.459550781250000000e+04
2.338281640625000000e+04
2.525757812500000000e+04
2.522725390625000000e+04
2.516708203125000000e+04
2.431748437500000000e+04
2.445296484375000000e+04
2.536762500000000000e+04
2.543850195312500000e+04
2.404961132812500000e+04
2.710635351562500000e+04
2.573867187500000000e+04
2.294789257812500000e+04
2.844050000000000000e+04
2.190538867187500000e+04
2.499677343750000000e+04
2.290270312500000000e+04
2.328684375000000000e+04
2.180643554687500000e+04
2.565716210937500000e+04
2.264490039062500000e+04
2.376157812500000000e+04
2.283944140625000000e+04
2.266861328125000000e+04
2.519847265625000000e+04
2.050406640625000000e+04
1.999341601562500000e+04
2.374663671875000000e+04
2.294521875000000000e+04
2.105064648437500000e+04
2.010603515625000000e+04
2.064438671875000000e+04
2.217088085937500000e+04
2.216581640625000000e+04
2.412868359375000000e+04
2.054904687500000000e+04
1.950319726562500000e+04
2.436241796875000000e+04
1.968060156250000000e+04
2.202998632812500000e+04
2.096744726562500000e+04
2.068511523437500000e+04
2.055448828125000000e+04
2.153400000000000000e+04
2.098316601562500000e+04
2.021207617187500000e+04
1.844027929687500000e+04
1.923394726562500000e+04
1.810815625000000000e+04
2.023399414062500000e+04
2.184118359375000000e+04
2.127283789062500000e+04
2.077701367187500000e+04
2.329848828125000000e+04
1.859185546875000000e+04
2.003710351562500000e+04
1.921507812500000000e+04
1.781017773437500000e+04
1.894672265625000000e+04
